task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,hu-worker-c42,db/71e5e5,nf-db71e5e589abebdb75210a014648943e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_ANALYSIS_MASK,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993422150,1687371003000,1687371006000,-16150,1629,-,1055.0,0.0,26386432,30842880,26542080,30892032,240935597,4516148,87603,2574,20480,6295552,375,12,/input/data/work/db/71e5e589abebdb75210a014648943e,true,-
1,hu-worker-c24,8b/742c2e,nf-8b742c2ed9cae56bf438915d82b4ecca,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,-,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:FORCE_GENERATE_TILE_ALLOW_LIST,COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993422207,1687371006000,1687371010000,-12207,2408,-,1387.7,0.0,32432128,39149568,32583680,39297024,243286535,5374895,90400,2845,4096,7225344,380,7,/input/data/work/8b/742c2ed9cae56bf438915d82b4ecca,true,-
22,hu-worker-c42,9f/8724a1,nf-9f8724a14566e087513fb92c5270a9fb,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19851127_20200918_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19851127_20200918_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993436820,1687371013000,1687371013000,-23820,147,-,73.0,0.0,3072000,4079616,3076096,4128768,476868,29073,903,35,0,49152,4,0,/input/data/work/9f/8724a14566e087513fb92c5270a9fb,true,-
14,hu-worker-c41,bc/4d7238,nf-bc4d7238c3eb0ea26e519f6d3e842102,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19970418_20200910_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19970418_20200910_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437080,1687371037000,1687371038000,920,116,-,97.7,0.0,14852096,168202240,14860288,168251392,477263,29068,903,35,1261568,49152,9,0,/input/data/work/bc/4d7238c3eb0ea26e519f6d3e842102,true,-
9,hu-worker-c42,0d/4fe346,nf-0d4fe346ca70c8bbc28429bd9bbc621e,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20060614_20200901_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20060614_20200901_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437116,1687371013000,1687371014000,-23116,142,-,73.6,0.0,3117056,4079616,3121152,4128768,476867,29073,903,35,0,49152,3,1,/input/data/work/0d/4fe346ca70c8bbc28429bd9bbc621e,true,-
21,hu-worker-c24,e4/fe6d65,nf-e4fe6d65b4ff3d548773437c17a5b5b5,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19991204_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19991204_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437153,1687371013000,1687371013000,-24153,141,-,73.6,0.0,2985984,4079616,2994176,4128768,477157,29068,903,35,0,49152,3,3,/input/data/work/e4/fe6d65b4ff3d548773437c17a5b5b5,true,-
13,hu-worker-c24,c3/616c9e,nf-c3616c9e924432e4d40fd0be0fd37caa,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_20000222_20200907_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_20000222_20200907_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437186,1687371012000,1687371013000,-24186,152,-,75.0,0.0,2928640,4079616,2936832,4128768,477156,29068,903,35,4198400,49152,3,2,/input/data/work/c3/616c9e924432e4d40fd0be0fd37caa,true,-
26,hu-worker-c41,dd/3f94e9,nf-dd3f94e9463b753fd6b5aa9e4422c401,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19860607_20200917_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19860607_20200917_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437400,1687371038000,1687371038000,600,99,-,92.5,0.0,16699392,168202240,16707584,168251392,477262,29068,903,35,0,49152,3,3,/input/data/work/dd/3f94e9463b753fd6b5aa9e4422c401,true,-
10,hu-worker-c24,8f/67711c,nf-8f67711c4ffddccbb487427388c52ffa,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19920216_20200914_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19920216_20200914_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437437,1687371013000,1687371013000,-24437,133,-,72.7,0.0,2912256,4079616,2920448,4128768,477156,29068,903,35,0,49152,3,3,/input/data/work/8f/67711c4ffddccbb487427388c52ffa,true,-
8,hu-worker-c42,a2/aac507,nf-a2aac50724dc3389354b151d989b43af,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980507_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980507_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437475,1687371013000,1687371014000,-23475,132,-,71.6,0.0,3092480,4079616,3096576,4128768,476868,29073,903,35,0,49152,3,3,/input/data/work/a2/aac50724dc3389354b151d989b43af,true,-
19,hu-worker-c41,71/520939,nf-7152093940b3e8864d67a88eb0271854,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19901211_20200915_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19901211_20200915_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437727,1687371038000,1687371038000,273,98,-,105.4,0.0,15749120,168202240,15757312,168251392,477262,29069,903,35,0,49152,3,1,/input/data/work/71/52093940b3e8864d67a88eb0271854,true,-
5,hu-worker-c24,26/852c5c,nf-26852c5c439334480c4976b253397bea,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG,LT05_L1TP_183035_19980710_20200909_02_T1,NFCORE_RANGELAND:RANGELAND:PREPROCESSING:PREPROCESS_CONFIG (LT05_L1TP_183035_19980710_20200909_02_T1),COMPLETED,0,-,docker.io/davidfrantz/force:3.7.10,1,14400000,-,6442450944,1,1718993437793,1687371013000,1687371014000,-23793,142,-,74.9,0.0,2908160,4079616,2916352,4128768,477181,29086,903,35,0,49152,3,0,/input/data/work/26/852c5c439334480c4976b253397bea,true,-
