task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,cpu02,a3/7b904e,nf-a37b904e689f2f1a25b5b81104a8a54e,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1700837772843,1700837782000,1700837784000,11157,0,-,83.8,0.0,3366912,5632000,3366912,5636096,713244,4921,280,18,0,16384,7,6,/input/data/work/a3/7b904e689f2f1a25b5b81104a8a54e,true,-
2,cpu10,f8/23df8e,nf-f823df8eee2cb253fb0e490a05368a06,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,1073741824,1,1700837772915,1700837780000,1700837834000,61085,53000,-,26.2,0.0,4898816,12533760,4898816,12537856,3147403541,5971,48262,20,9904128,16384,268,3665,/input/data/work/f8/23df8eee2cb253fb0e490a05368a06,true,-
60,cpu03,b0/0a7528,nf-b00a752827a22bdf08a21361c5789569,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837788344,1700837797000,1700837899000,110656,97000,-,138.4,0.2,327933952,3089989632,328261632,3145183232,1417844844,3669196,2740828,11310,22147072,4124672,7,4,/input/data/work/b0/0a752827a22bdf08a21361c5789569,true,-
41,cpu07,c8/d102dc,nf-c8d102dc642e702fc025e7713e9a3e1f,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837787560,1700837790000,1700837909000,121440,113000,-,184.7,0.2,326758400,3089989632,326918144,3145183232,2257000486,3675341,4379725,11326,0,4112384,7,5,/input/data/work/c8/d102dc642e702fc025e7713e9a3e1f,true,-
5,cpu07,e6/dbedc5,nf-e6dbedc5c1809d7e7649ceb6abbd4a22,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837787762,1700837791000,1700837924000,136238,127000,-,189.5,0.3,360185856,3089989632,360263680,3145183232,2508492525,3693318,4870612,11353,0,4202496,7,4,/input/data/work/e6/dbedc5c1809d7e7649ceb6abbd4a22,true,-
37,cpu07,bb/f89fdb,nf-bbf89fdbb86948453ab1dfd91621c3ce,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837787413,1700837793000,1700837929000,141587,131000,-,187.9,0.3,347897856,3094151168,359714816,3145183232,2627221148,3685681,5102760,11348,0,4251648,7,6,/input/data/work/bb/f89fdbb86948453ab1dfd91621c3ce,true,-
18,cpu02,21/fc75c5,nf-21fc75c53f131942ab5e97278dea9278,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837787622,1700837794000,1700837934000,146378,134000,-,147.0,0.2,324411392,3089989632,324579328,3145183232,2183736441,3676842,4236521,11320,0,4169728,7,5,/input/data/work/21/fc75c53f131942ab5e97278dea9278,true,-
39,cpu01,d9/2876a2,nf-d92876a23c6c2130759732f0be8f65c4,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837787301,1700837788000,1700837934000,146699,144000,-,173.6,0.3,342593536,3089989632,344858624,3145183232,2792785514,3701610,5426008,11372,26476544,4243456,71,3,/input/data/work/d9/2876a23c6c2130759732f0be8f65c4,true,-
66,cpu10,f5/0e7782,nf-f50e77827b12d1eccea4ea25c7d61432,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837789032,1700837790000,1700837938000,148968,142000,-,189.8,0.3,345456640,3089989632,351604736,3145183232,3000456050,3704593,5831676,11372,54210560,4218880,160,29,/input/data/work/f5/0e77827b12d1eccea4ea25c7d61432,true,-
73,cpu10,be/d072dc,nf-bed072dca8aec93f6c1c9cc9ee0a5ad5,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700837789352,1700837791000,1700837938000,148648,142000,-,191.0,0.3,352800768,3089989632,353099776,3145183232,3070556413,3692460,5968540,11340,1196032,4222976,7,6,/input/data/work/be/d072dca8aec93f6c1c9cc9ee0a5ad5,true,-
