task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,cpu02,5f/37aba7,nf-5f37aba7abcd026f90f32c6b93e32b0e,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK,chip_seq_data.csv,NFCORE_CHIPSEQ:CHIPSEQ:INPUT_CHECK:SAMPLESHEET_CHECK (chip_seq_data.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.8.3,1,14400000,-,1073741824,1,1701261280725,1701261281000,1701261282000,1275,0,-,76.8,0.0,8028160,31875072,8028160,31879168,690682,9283,248,18,6041600,20480,53,7,/input/data/work/5f/37aba7abcd026f90f32c6b93e32b0e,true,-
59,cpu09,93/59fe2d,nf-9359fe2d52d4630c343a64bda9fb8355,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,FOXA1_VCaP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261293448,1701261296000,1701261489000,195552,180000,-,242.4,1.0,1328918528,3208007680,1351708672,3267031040,12049682277,11403805890,1530044,343101,638263296,516972544,674078,14806,/input/data/work/93/59fe2d52d4630c343a64bda9fb8355,true,-
48,cpu01,c8/1c311d,nf-c81c311ded3c187bdd82c934744f9e89,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261286996,1701261288000,1701261504000,217004,204000,-,242.5,1.0,1340395520,3131797504,1354293248,3133210624,13712797059,13009224892,1701509,391040,747171840,566562816,770172,16923,/input/data/work/c8/1c311ded3c187bdd82c934744f9e89,true,-
34,cpu01,c2/49afe9,nf-c249afe93aaeebff2eb88f6c7d826a26,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,AR_VCAP_R1881_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_R1881_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261290161,1701261291000,1701261560000,269839,229000,-,244.2,1.0,1356898304,3131744256,1368776704,3133169664,15268892210,14473060988,1925265,433936,772157440,648880128,864792,19359,/input/data/work/c2/49afe93aaeebff2eb88f6c7d826a26,true,-
23,cpu09,60/66dd16,nf-6066dd16086c52758e50829c2fdc445d,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,AR_VCAP_Control_REP1_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Control_REP1_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261287070,1701261288000,1701261583000,295930,240000,-,241.3,1.0,1345732608,3131781120,1365315584,3133194240,16557771584,15697191687,2088071,470791,823123968,707747840,929458,18597,/input/data/work/60/66dd16086c52758e50829c2fdc445d,true,-
32,cpu09,a5/7b8c56,nf-a57b8c56a70b081eaa58ec686559ee82,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,AR_VCAP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261298210,1701261300000,1701261587000,288790,232000,-,243.6,1.0,1356505088,3208011776,1370927104,3269140480,16327142828,15489953766,2037212,464887,783544320,686305280,922829,18782,/input/data/work/a5/7b8c56a70b081eaa58ec686559ee82,true,-
38,cpu01,6d/d4d852,nf-6dd4d85276ce29d5a89e8095cafa9faa,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,AR_VCAP_R1881_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (AR_VCAP_R1881_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261296521,1701261298000,1701261604000,307479,261000,-,236.1,1.0,1355964416,3212206080,1368350720,3271237632,17610078512,16712340822,2199931,501180,870739968,739282944,981129,20361,/input/data/work/6d/d4d85276ce29d5a89e8095cafa9faa,true,-
67,cpu02,0b/0a20d6,nf-0b0a20d611bbc00cf631ab656f31e6ff,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,FOXA1_VCaP_Daro_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Daro_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261287326,1701261288000,1701261636000,348674,292000,-,142.3,1.0,1328955392,3131744256,1347264512,3133177856,11643077916,11018878539,1486812,331762,616730624,498085888,666313,13864,/input/data/work/0b/0a20d611bbc00cf631ab656f31e6ff,true,-
61,cpu08,c6/925282,nf-c69252829898d002b6696454e179d59c,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,FOXA1_VCaP_Control_REP2_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (FOXA1_VCaP_Control_REP2_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261286690,1701261287000,1701261638000,351310,328000,-,138.9,1.0,1353777152,3131781120,1368969216,3133194240,12526370551,11857668809,1600324,356532,677396480,536842240,713753,15379,/input/data/work/c6/9252829898d002b6696454e179d59c,true,-
50,cpu07,09/1d455f,nf-091d455fd7d8a36892b8fc4b27e27d89,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE,BRD4_VCaP_Daro_REP3_T1,NFCORE_CHIPSEQ:CHIPSEQ:FASTQC_TRIMGALORE:TRIMGALORE (BRD4_VCaP_Daro_REP3_T1),COMPLETED,0,-,quay.io/biocontainers/trim-galore:0.6.7--hdfd78af_0,5,57600000,-,3157262336,1,1701261287146,1701261288000,1701261652000,364854,260000,-,224.8,1.0,1341116416,3131744256,1361551360,3133173760,15631599970,14817950690,1974067,444043,824565760,663490560,885610,20223,/input/data/work/09/1d455fd7d8a36892b8fc4b27e27d89,true,-
