task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
2,cpu02,ff/10a4cb,nf-ff10a4cbedddb722455d7cdf089e9b82,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1700848576793,1700848586000,1700848599000,22207,5000,-,1.4,0.0,3272704,5632000,3272704,5636096,713245,4920,280,18,405504,16384,2,0,/input/data/work/ff/10a4cbedddb722455d7cdf089e9b82,true,-
3,cpu08,1f/a1b657,nf-1fa1b6573b8728a9422b5c2b45a20440,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:CUSTOM_GETCHROMSIZES (genome.fa),COMPLETED,0,-,quay.io/biocontainers/samtools:1.16.1--h6899075_1,1,14400000,-,1073741824,1,1700848576832,1700848583000,1700848624000,47168,36000,-,38.9,0.0,4972544,12533760,4972544,12537856,3147403445,5957,48262,20,9756672,16384,283,3220,/input/data/work/1f/a1b6573b8728a9422b5c2b45a20440,true,-
49,cpu07,25/4c0816,nf-254c08167281ae94478d2c771602bdd1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848601494,1700848603000,1700848684000,82506,78000,-,181.7,0.2,336306176,3089989632,341368832,3145183232,1417878049,3669195,2740696,11310,54153216,4091904,155,28,/input/data/work/25/4c08167281ae94478d2c771602bdd1,true,-
13,cpu06,d6/cab34d,nf-d6cab34d2515b364613ef57848fe65ac,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848602134,1700848605000,1700848737000,134866,126000,-,163.3,0.3,341135360,3089989632,344252416,3145183232,2183703816,3676839,4236382,11320,54030336,4136960,151,24,/input/data/work/d6/cab34d2515b364613ef57848fe65ac,true,-
44,cpu08,12/1402a2,nf-121402a2204a5e75e7eda199086a510d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848602641,1700848603000,1700848737000,134359,128000,-,188.9,0.3,342622208,3089989632,357490688,3145183232,2508060585,3695799,4869891,11364,0,4247552,8,5,/input/data/work/12/1402a2204a5e75e7eda199086a510d,true,-
71,cpu03,01/d98312,nf-01d98312308f399288d793a0000f61a3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848603217,1700848605000,1700848738000,134783,129000,-,184.7,0.2,298012672,3009908736,298012672,3009921024,2651922067,3695493,5150838,11346,54317056,4141056,155,38,/input/data/work/01/d98312308f399288d793a0000f61a3,true,-
4,cpu08,71/5ca725,nf-715ca72551b063825d0b0774bf5824f2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848601338,1700848602000,1700848737000,135662,129000,-,187.9,0.3,342007808,3089989632,348721152,3145183232,2508462315,3693315,4870761,11353,20742144,4239360,7,3,/input/data/work/71/5ca72551b063825d0b0774bf5824f2,true,-
42,cpu08,7f/11b8f3,nf-7f11b8f310d5f7a929a6becb9c1748c9,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_100_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_100_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848601616,1700848602000,1700848737000,135384,127000,-,193.1,0.3,355721216,3089989632,355721216,3145183232,2544382816,3679549,4940766,11293,1937408,4186112,7,5,/input/data/work/7f/11b8f310d5f7a929a6becb9c1748c9,true,-
34,cpu03,5a/fd8f7e,nf-5afd8f7e829f2e80ce2b45b40f3a2c92,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1700848602935,1700848606000,1700848742000,139065,134000,-,186.4,0.2,298270720,3009908736,298270720,3009921024,2711721236,3695996,5267549,11363,0,4349952,7,6,/input/data/work/5a/fd8f7e829f2e80ce2b45b40f3a2c92,true,-
1,cpu10,4c/ed6626,nf-4ced6626a87d5bbcc8c13bce629999bf,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER,genome.fa,NFCORE_RNASEQ:RNASEQ:PREPARE_GENOME:GTF_GENE_FILTER (genome.fa),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1712324608,1,1700848576868,1700848578000,1700848742000,165132,132000,-,10.6,0.9,1174519808,1186734080,1174630400,1186738176,4064228862,838279377,496317,104481,385024,838287360,486,5435,/input/data/work/4c/ed6626a87d5bbcc8c13bce629999bf,true,-
