task_id,hostname,hash,native_id,process,tag,name,status,exit,module,container,cpus,time,disk,memory,attempt,submit,start,complete,duration,realtime,queue,%cpu,%mem,rss,vmem,peak_rss,peak_vmem,rchar,wchar,syscr,syscw,read_bytes,write_bytes,vol_ctxt,inv_ctxt,workdir,scratch,error_action
3,cpu08,73/5fdff5,nf-735fdff57de77be25bb41b7146d160ad,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK,input.csv,NFCORE_RNASEQ:RNASEQ:INPUT_CHECK:SAMPLESHEET_CHECK (input.csv),COMPLETED,0,-,quay.io/biocontainers/python:3.9--1,1,14400000,-,1073741824,1,1701108116926,1701108117000,1701108117000,74,0,-,95.8,0.0,12500992,17616896,12500992,17620992,713152,4918,280,18,28672,16384,19,3,/input/data/work/73/5fdff57de77be25bb41b7146d160ad,true,-
13,cpu01,dd/d0bccb,nf-ddd0bccb2c2d7c6f80759af7c08bedce,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122638,1701108123000,1701108463000,340362,331000,-,71.5,0.3,344096768,3089989632,359149568,3145183232,2183736254,3676838,4236394,11236,2183667712,4284416,5,5,/input/data/work/dd/d0bccb2c2d7c6f80759af7c08bedce,true,-
35,cpu01,62/edd431,nf-62edd4316271aa8f3eae787f4e7e78b0,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122311,1701108123000,1701108513000,390689,383000,-,72.2,0.3,346361856,3089989632,354156544,3116851200,2560016292,3690880,4971478,11345,2538250240,4382720,5,3,/input/data/work/62/edd4316271aa8f3eae787f4e7e78b0,true,-
33,cpu01,61/df9ed9,nf-61df9ed98746399331764a2b145d7b1e,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108121784,1701108122000,1701108529000,407216,399000,-,74.0,0.3,341143552,3089989632,352264192,3145183232,2711722194,3695991,5267656,11363,2722471936,4460544,153,28,/input/data/work/61/df9ed98746399331764a2b145d7b1e,true,-
45,cpu01,99/9273b3,nf-999273b3627a91d3d2a8210260995e89,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108123094,1701108124000,1701108533000,409906,404000,-,73.8,0.3,342544384,3089989632,351485952,3145183232,2761747963,3683682,5365252,11336,2739949568,4452352,5,4,/input/data/work/99/9273b3627a91d3d2a8210260995e89,true,-
64,cpu01,7e/216911,nf-7e2169117099635a55eaf0b1d58570d3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108131815,1701108133000,1701108568000,436185,431000,-,78.2,0.3,341172224,3089989632,356950016,3145183232,3129616172,3711664,6083853,11391,3107844096,4624384,5,3,/input/data/work/7e/2169117099635a55eaf0b1d58570d3,true,-
75,cpu02,82/e501fa,nf-82e501fade1bfb130ae4a54e25264d38,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhINFa2b_10000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhINFa2b_10000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108139942,1701108144000,1701108816000,676058,660000,-,31.8,0.2,333115392,3089989632,339673088,3145183232,1832018649,3672472,3549472,11309,1831301120,4435968,7,3,/input/data/work/82/e501fade1bfb130ae4a54e25264d38,true,-
27,cpu02,18/c2c9cd,nf-18c2c9cd4dc3d06f8b76edb1984eaa4b,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122127,1701108123000,1701108990000,867873,860000,-,34.4,0.3,340447232,3089989632,356659200,3145183232,2627222200,3685681,5102717,11348,2605465600,4648960,7,4,/input/data/work/18/c2c9cd4dc3d06f8b76edb1984eaa4b,true,-
5,cpu02,f5/852e12,nf-f5852e12bc1f1bf0556af712d4bfdb44,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP1),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108121735,1701108122000,1701109025000,903265,899000,-,30.1,0.3,345317376,3089989632,356659200,3116851200,2508460697,3693318,4870698,11353,1076109312,4726784,154,28,/input/data/work/f5/852e12bc1f1bf0556af712d4bfdb44,true,-
7,cpu02,04/205ece,nf-04205ece6008577b0a4f6113a6ec0d0c,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,CONTROL_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (CONTROL_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108123035,1701108124000,1701109025000,901965,896000,-,30.1,0.3,340000768,3089989632,353882112,3116851200,2508493429,3693319,4870719,11269,1009946624,4710400,7,4,/input/data/work/04/205ece6008577b0a4f6113a6ec0d0c,true,-
37,cpu02,da/04fec0,nf-da04fec0f916893c1acba0e86da95ef1,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNa2b_1000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNa2b_1000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122586,1701108123000,1701109038000,915414,910000,-,35.5,0.3,344227840,3089989632,353447936,3145187328,2938897587,3692536,5711453,11357,2917130240,4796416,7,3,/input/data/work/da/04fec0f916893c1acba0e86da95ef1,true,-
31,cpu06,7c/5995a0,nf-7c5995a03c95f19fe71b8aa165db11cd,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122972,1701108124000,1701109072000,949028,936000,-,28.0,0.2,328187904,3089989632,329093120,3145183232,2257001986,3675336,4379716,11326,2257129472,4636672,7,3,/input/data/work/7c/5995a03c95f19fe71b8aa165db11cd,true,-
49,cpu09,ca/5dda61,nf-ca5dda61a9c58e24e9921f5d8621c523,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP3,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP3),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122910,1701108124000,1701109081000,958090,945000,-,17.8,0.2,333619200,3089989632,347934720,3116851200,1417843049,3669191,2740494,11310,1417940992,4681728,7,4,/input/data/work/ca/5dda61a9c58e24e9921f5d8621c523,true,-
47,cpu06,cd/4f40ca,nf-cd4f40ca9471bdadb7417c91c6c44311,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_rhIFNb_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_rhIFNb_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108121496,1701108122000,1701109105000,983504,975000,-,28.3,0.3,343191552,3089989632,355299328,3145183232,2401498836,3695700,4661853,11350,2411986944,4722688,155,28,/input/data/work/cd/4f40ca9471bdadb7417c91c6c44311,true,-
16,cpu06,eb/4ea33b,nf-eb4ea33b35e3d3742a20f9ede6955c4d,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_10000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_10000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122011,1701108122000,1701109164000,1041989,1037000,-,29.5,0.3,340860928,3089989632,357507072,3145183232,2677492310,3684425,5200898,11339,2655698944,4804608,7,3,/input/data/work/eb/4ea33b35e3d3742a20f9ede6955c4d,true,-
12,cpu09,b7/7d24ab,nf-b77d24ab917a38dda6d015d966aea31a,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC,TREATMENT_mIFNa11_100000_REP2,NFCORE_RNASEQ:RNASEQ:FASTQ_FASTQC_UMITOOLS_TRIMGALORE:FASTQC (TREATMENT_mIFNa11_100000_REP2),COMPLETED,0,-,quay.io/biocontainers/fastqc:0.11.9--0,2,28800000,-,1073741824,1,1701108122475,1701108123000,1701109163000,1040525,1032000,-,19.9,0.2,338395136,3089989632,353214464,3145183232,1740238751,3670768,3370177,11230,1718452224,4767744,7,3,/input/data/work/b7/7d24ab917a38dda6d015d966aea31a,true,-
